plays,O
a,O
role,O
in,O
"
",O
sensing,O
viruses,O
",",O
the,O
mechanisms,O
behind,O
this,O
are,O
still,O
largely,O
unknown,O
.,O
In,O
this,O
"
",O
study,O
",",O
we,O
report,O
on,O
the,O
synergism,O
and,O
antagonism,O
between,O
NOD1,O
and,O
MDA5,O
isoforms,O
"
",O
in,O
teleost,O
.,O
In,O
zebrafish,O
",",O
the,O
overexpression,O
of,O
NOD1,O
enhances,O
the,O
antiviral,O
"
",O
response,O
and,O
mRNA,O
abundances,O
of,O
key,O
antiviral,O
genes,O
involved,O
in,O
RLRmediated,O
"
",O
signaling,O
",",O
whereas,O
the,O
loss,O
of,O
NOD1,O
has,O
the,O
opposite,O
effect,O
.,O
Notably,O
",",O
spring,O
"
",O
viremia,O
of,O
carp,O
virusinfected,O
NOD1,O
 ,O
zebrafish,O
exhibit,O
reduced,O
survival,O
"
",O
compared,O
with,O
wildtype,O
counterparts,O
.,O
Mechanistically,O
",",O
NOD1,O
targets,O
MDA5,O
isoforms,O
"
",O
and,O
TRAF3,O
to,O
modulate,O
the,O
formation,O
of,O
MDA5MAVS,O
and,O
TRAF3MAVS,O
complexes,O
.,O
The,O
"
",O
cumulative,O
effects,O
of,O
NOD1,O
and,O
MDA5a,O
(,O
MDA5,O
normal,O
form,O
),O
were,O
observed,O
for,O
the,O
"
",O
binding,O
with,O
poly(I,O
:,O
C,O
),O
and,O
the,O
formation,O
of,O
the,O
MDA5aMAVS,O
complex,O
",",O
which,O
led,O
to,O
"
",O
increased,O
transcription,O
of,O
type,O
I,O
IFNs,O
and,O
ISGs,O
.,O
However,O
",",O
the,O
antagonism,O
between,O
"
",O
NOD1,O
and,O
MDA5b,O
(,O
MDA5,O
truncated,O
form,O
),O
was,O
clearly,O
observed,O
during,O
proteasomal,O
"
",O
degradation,O
of,O
NOD1,O
by,O
MDA5b,O
.,O
In,O
humans,O
",",O
the,O
interactions,O
between,O
NOD1MDA5,O
and,O
"
",O
NOD1TRAF3,O
were,O
confirmed,O
.,O
Furthermore,O
",",O
the,O
roles,O
that,O
NOD1,O
plays,O
in,O
enhancing,O
"
",O
the,O
binding,O
of,O
MDA5,O
to,O
MAVS,O
and,O
poly(I,O
:,O
C,O
),O
are,O
also,O
evolutionarily,O
conserved,O
"
",O
across,O
species,O
.,O
Taken,O
together,O
",",O
our,O
findings,O
suggest,O
that,O
mutual,O
regulation,O
"
",O
between,O
NOD1,O
and,O
MDA5,O
isoforms,O
may,O
play,O
a,O
crucial,O
role,O
in,O
the,O
innate,O
immune,O
"
",O
response,O
and,O
that,O
NOD1,O
acts,O
as,O
a,O
positive,O
regulator,O
of,O
MDA5,O
MAVS,O
normal,O
"
",O
formmediated,O
immune,O
signaling,O
in,O
vertebrates,O
.,O
"

",O
Copyright,O
Â©,O
2020,O
by,O
The,O
American,O
Association,O
of,O
Immunologists,O
",",O
Inc.,O
"

",O
DOI,O
:,O
10.4049,O
jimmunol.1900667,O
"
",O
PMID,O
:,O
32169843,O
"


",O
25,O
.,O
BMJ,O
.,O
2020,O
Mar,O
13;368:m1054,O
.,O
doi,O
:,O
10.1136,O
bmj.m1054,O
.,O
"

",O
Covid19,B-Disease_COVID-19
:,O
Medical,O
conferences,O
around,O
the,O
world,O
are,O
cancelled,O
after,O
US,O
cases,O
are,O
"
",O
linked,O
to,O
Massachusetts,O
meeting,O
.,O
"

",O
Rimmer,O
A(1,O
),O
.,O
"

",O
Author,O
information,O
:,O
"
",O
(1)The,O
BMJ,O
.,O
"

",O
DOI,O
:,O
10.1136,O
bmj.m1054,O
"
",O
PMID,O
:,O
32169834,O
"


",O
26,O
.,O
BMJ,O
.,O
2020,O
Mar,O
13;368:m1053,O
.,O
doi,O
:,O
10.1136,O
bmj.m1053,O
.,O
"

",O
Budgeting,O
for,O
covid19,B-Disease_COVID-19
:,O
changing,O
the,O
narrative,O
and,O
narrating,O
the,O
change,O
.,O
"

",O
Cowper,O
A(1,O
),O
.,O
"

",O
Author,O
information,O
:,O
"
",O
(1)Health,O
Policy,O
Insight,O
",",O
London,O
",",O
UK,O
.,O
"

",O
DOI,O
:,O
10.1136,O
bmj.m1053,O
"
",O
PMID,O
:,O
32169833,O
"

",O
Conflict,O
of,O
interest,O
statement,O
:,O
Competing,O
interests,O
:,O
None,O
declared,O
.,O
"


",O
27,O
.,O
BMJ,O
.,O
2020,O
Mar,O
13;368:m1052,O
.,O
doi,O
:,O
10.1136,O
bmj.m1052,O
.,O
"

",O
Bearing,O
the,O
brunt,O
of,O
covid19,B-Disease_COVID-19
:,O
older,O
people,O
in,O
low,O
and,O
middle,O
income,O
countries,O
.,O
"

",O
LloydSherlock,O
P(1,O
),O
",",O
Ebrahim,O
S(2,O
),O
",",O
Geffen,O
L(3,O
),O
",",O
McKee,O
M(2,O
),O
.,O
"

",O
Author,O
information,O
:,O
"
",O
(1)School,O
of,O
International,O
Development,O
",",O
University,O
of,O
East,O
Anglia,O
",",O
Norwich,O
",",O
UK,O
"
",O
P.Lloydsherlock@uea.ac.uk,O
.,O
"
",O
(2)London,O
School,O
of,O
Hygiene,O
and,O
Tropical,O
Medicine,O
",",O
London,O
",",O
UK,O
.,O
"
",O
(3)Samson,O
Institute,O
For,O
Ageing,O
Research,O
(,O
SIFAR,O
),O
",",O
Cape,O
Town,O
",",O
South,O
Africa,O
.,O
"

",O
DOI,O
:,O
10.1136,O
bmj.m1052,O
"
",O
PMID,O
:,O
32169830,O
"

",O
Conflict,O
of,O
interest,O
statement,O
:,O
Competing,O
interests,O
:,O
We,O
have,O
read,O
and,O
understood,O
"
",O
BMJ,O
policy,O
on,O
declaration,O
of,O
interests,O
and,O
have,O
no,O
relevant,O
interests,O
to,O
declare,O
.,O
"


",O
28,O
.,O
Infect,O
Genet,O
Evol,O
.,O
2020,O
Mar,O
10:104285,O
.,O
doi,O
:,O
10.1016,O
j.meegid.2020.104285,O
.,O
[,O
Epub,O
"
",O
ahead,O
of,O
print,O
],O
"

",O
Genetic,O
evolution,O
analysis,O
of,O
2019,B-Virus_SARS-CoV-2
novel,I-Virus_SARS-CoV-2
coronavirus,I-Virus_SARS-CoV-2
and,O
coronavirus,O
from,O
other,O
"
",O
species,O
.,O
"

",O
Li,O
C(1,O
),O
",",O
Yang,O
Y(2,O
),O
",",O
Ren,O
L(3,O
),O
.,O
"

",O
Author,O
information,O
:,O
"
",O
(1)The,O
Chinese,O
Peoples,O
',O
Liberation,O
Army,O
964,O
Hospital,O
",",O
Changchun,O
",",O
China,O
.,O
"
",O
(2)Institute,O
of,O
Special,O
Wild,O
Economic,O
Animals,O
and,O
Plants,O
",",O
Chinese,O
Academy,O
of,O
"
",O
Agricultural,O
Sciences,O
",",O
Changchun,O
130112,O
",",O
China,O
.,O
Electronic,O
address,O
:,O
"
",O
m18043213639@163.com,O
.,O
"
",O
(3)College,O
of,O
Animal,O
Sciences,O
",",O
Jilin,O
University,O
",",O
Changchun,O
130062,O
",",O
China,O
.,O
"
",O
Electronic,O
address,O
:,O
renlz@jlu.edu.cn,O
.,O
"

",O
The,O
Corona,B-Disease_COVID-19
Virus,I-Disease_COVID-19
Disease,I-Disease_COVID-19
2019,I-Disease_COVID-19
(,O
COVID19,B-Disease_COVID-19
),O
caused,O
by,O
severe,O
acute,O
respiratory,O
"
",O
syndrome,O
coronavirus,O
2,O
(,O
SARSCoV2,B-Virus_SARS-CoV-2
),O
is,O
a,O
Public,O
Health,O
Emergency,O
of,O
International,O
"
",O
Concern,O
.,O
However,O
",",O
so,O
far,O
",",O
there,O
are,O
still,O
controversies,O
about,O
the,O
source,O
of,O
the,O
"
",O
virus,O
and,O
its,O
intermediate,O
host,O
.,O
Here,O
",",O
we,O
found,O
the,O
novel,B-Virus_SARS-CoV-2
coronavirus,I-Virus_SARS-CoV-2
was,O
closely,O
"
",O
related,O
to,O
coronaviruses,O
derived,O
from,O
five,O
wild,O
animals,O
",",O
including,O
Paguma,O
"
",O
larvata,O
",",O
Paradoxurus,O
hermaphroditus,O
",",O
Civet,O
",",O
Aselliscus,O
stoliczkanus,O
and,O
"
",O
Rhinolophus,O
sinicus,O
",",O
and,O
was,O
in,O
the,O
same,O
branch,O
of,O
the,O
phylogenetic,O
tree,O
.,O
"
",O
However,O
",",O
genome,O
and,O
ORF1a,O
homology,O
show,O
that,O
the,O
virus,O
is,O
not,O
the,O
same,O
"
",O
coronavirus,O
as,O
the,O
coronavirus,O
derived,O
from,O
these,O
five,O
animals,O
",",O
whereas,O
the,O
virus,O
"
",O
has,O
the,O
highest,O
homology,O
with,O
Bat,O
coronavirus,O
isolate,O
RaTG13,O
.,O
"

",O
Copyright,O
Â©,O
2019,O
.,O
Published,O
by,O
Elsevier,O
B.V.,O
"

",O
DOI,O
:,O
10.1016,O
j.meegid.2020.104285,O
"
",O
PMID,O
:,O
32169673,O
"

",O
Conflict,O
of,O
interest,O
statement,O
:,O
Declaration,O
of,O
Competing,O
Interest,O
The,O
authors,O
"
",O
declare,O
that,O
they,O
have,O
no,O
known,O
competing,O
financial,O
interests,O
or,O
personal,O
"
",O
relationships,O
that,O
could,O
have,O
appeared,O
to,O
influence,O
the,O
work,O
reported,O
in,O
this,O
"
",O
paper,O
.,O
"


",O
29,O
.,O
J,O
Hosp,O
Infect,O
.,O
2020,O
Mar,O
10,O
.,O
pii,O
:,O
S01956701(20)301092,O
.,O
doi,O
:,O
"
",O
10.1016,O
j.jhin.2020.03.010,O
.,O
[,O
Epub,O
ahead,O
of,O
print,O
],O
"

",O
Washing,O
our,O
hands,O
of,O
the,O
problem,O
.,O
"

",O
Lynch,O
C,O
",",O
Mahida,O
N,O
",",O
Oppenheim,O
B,O
",",O
Gray,O
J.,O
"

",O
DOI,O
:,O
10.1016,O
j.jhin.2020.03.010,O
"
",O
PMID,O
:,O
32169616,O
"


",O
30,O
.,O
J,O
Hosp,O
Infect,O
.,O
2020,O
Mar,O
10,O
.,O
pii,O
:,O
S01956701(20)301079,O
.,O
doi,O
:,O
"
",O
10.1016,O
j.jhin.2020.03.008,O
.,O
[,O
Epub,O
ahead,O
of,O
print,O
],O
"

",O
Makeshift,O
hospitals,O
for,O
COVID19,B-Disease_COVID-19
patients,O
:,O
where,O
healthcare,O
workers,O
and,O
patients,O
"
",O
need,O
sufficient,O
ventilation,O
for,O
more,O
protection,O
.,O
"

",O
Chen,O
C(1,O
),O
",",O
Zhao,O
B(2,O
),O
.,O
"

",O
Author,O
information,O
:,O
"
",O
(1)Department,O
of,O
Building,O
Science,O
",",O
School,O
of,O
Architecture,O
",",O
Tsinghua,O
University,O
",",O
"
",O
Beijing,O
100084,O
",",O
China,O
.,O
"
",O
(2)Department,O
of,O
Building,O
Science,O
",",O
School,O
of,O
Architecture,O
",",O
Tsinghua,O
University,O
",",O
"
",O
Beijing,O
100084,O
",",O
China,O
;,O
Beijing,O
Key,O
Laboratory,O
of,O
Indoor,O
Air,O
Quality,O
Evaluation,O
"
",O
and,O
Control,O
",",O
Tsinghua,O
University,O
",",O
Beijing,O
100084,O
",",O
China,O
.,O
Electronic,O
address,O
:,O
"
",O
binzhao@tsinghua.edu.cn,O
.,O
"

",O
DOI,O
:,O
10.1016,O
j.jhin.2020.03.008,O
"
",O
PMID,O
:,O
32169615,O
"


",O
31,O
.,O
Int,O
J,O
Surg,O
.,O
2020,O
Mar,O
10,O
.,O
pii,O
:,O
S17439191(20)302132,O
.,O
doi,O
:,O
"
",O
10.1016,O
j.ijsu.2020.03.001,O
.,O
[,O
Epub,O
ahead,O
of,O
print,O
],O
"

",O
A,O
Commentary,O
on,O
"""",O
World,O
Health,O
Organization,O
declares,O
Global,O
Emergency,O
:,O
A,O
review,O
of,O
"
",O
the,O
2019,B-Virus_SARS-CoV-2
Novel,I-Virus_SARS-CoV-2
Coronavirus,I-Virus_SARS-CoV-2
(,O
COVID19,B-Disease_COVID-19
),O
"""",O
.,O
"

",O
Sarwar,O
Shah,O
SG(1,O
),O
.,O
"

",O
Author,O
information,O
:,O
"
",O
(1)NIHR,O
Oxford,O
Biomedical,O
Research,O
Centre,O
",",O
Oxford,O
University,O
Hospitals,O
NHS,O
",",O
"
",O
Foundation,O
Trust,O
",",O
John,O
Radcliffe,O
Hospital,O
",",O
Headington,O
Way,O
",",O
Headington,O
",",O
Oxford,O
",",O
"
",O
OX3,O
9DU,O
",",O
England,O
UK,O
.,O
Electronic,O
address,O
:,O
Sarwar.Shah@ouh.nhs.uk,O
.,O
"

",O
DOI,O
:,O
10.1016,O
j.ijsu.2020.03.001,O
"
",O
PMID,O
:,O
32169574,O
"

",O
Conflict,O
of,O
interest,O
statement,O
:,O
Declaration,O
of,O
Competing,O
Interest,O
I,O
declare,O
no,O
"
",O
conflict,O
of,O
interest,O
.,O
"


",O
32,O
.,O
Int,O
J,O
Surg,O
.,O
2020,O
Mar,O
10,O
.,O
pii,O
:,O
S17439191(20)302144,O
.,O
doi,O
:,O
"
",O
10.1016,O
j.ijsu.2020.03.002,O
.,O
[,O
Epub,O
ahead,O
of,O
print,O
],O
"

",O
An,O
Invited,O
Commentary,O
on,O
"""",O
World,O
Health,O
Organization,O
declares,O
Global,O
Emergency,O
:,O
A,O
"
",O
review,O
of,O
the,O
2019,B-Virus_SARS-CoV-2
Novel,I-Virus_SARS-CoV-2
Coronavirus,I-Virus_SARS-CoV-2
(,O
COVID19,B-Disease_COVID-19
),O
"""",O
:,O
Emergency,O
or,O
New,O
Reality,O
?,O
"

",O
Purcell,O
LN(1,O
),O
",",O
Charles,O
AG(2,O
),O
.,O
"

",O
Author,O
information,O
:,O
"
",O
(1)Department,O
of,O
Surgery,O
",",O
University,O
of,O
North,O
Carolina,O
at,O
Chapel,O
Hill,O
",",O
UNC,O
School,O
"
",O
of,O
Medicine,O
",",O
4008,O
Burnett,O
Womack,O
Building,O
",",O
CB,O
7228,O
.,O
"
",O
(2)Department,O
of,O
Surgery,O
",",O
University,O
of,O
North,O
Carolina,O
at,O
Chapel,O
Hill,O
",",O
UNC,O
School,O
"
",O
of,O
Medicine,O
",",O
4008,O
Burnett,O
Womack,O
Building,O
",",O
CB,O
7228,O
.,O
Electronic,O
address,O
:,O
"
",O
anthchar@med.unc.edu,O
.,O
"

",O
DOI,O
:,O
10.1016,O
j.ijsu.2020.03.002,O
"
",O
PMID,O
:,O
32169565,O
"


",O
33,O
.,O
Brain,O
Behav,O
Immun,O
.,O
2020,O
Mar,O
10,O
.,O
pii,O
:,O
S08891591(20)303093,O
.,O
doi,O
:,O
"
",O
10.1016,O
j.bbi.2020.03.007,O
.,O
[,O
Epub,O
ahead,O
of,O
print,O
],O
"

",O
Vicarious,O
traumatization,O
in,O
the,O
general,O
public,O
",",O
members,O
",",O
and,O
nonmembers,O
of,O
"
",O
medical,O
teams,O
aiding,O
in,O
COVID19,B-Disease_COVID-19
control,O
.,O
"

",O
Li,O
Z(1,O
),O
",",O
Ge,O
J(1,O
),O
",",O
Yang,O
M(1,O
),O
",",O
Feng,O
J(1,O
),O
",",O
Qiao,O
M(1,O
),O
",",O
Jiang,O
R(2,O
),O
",",O
Bi,O
J(3,O
),O
",",O
Zhan,O
"
",O
G(3,O
),O
",",O
Xu,O
X(3,O
),O
",",O
Wang,O
L(4,O
),O
",",O
Zhou,O
Q(2,O
),O
",",O
Zhou,O
C(5,O
),O
",",O
Pan,O
Y(1,O
),O
",",O
Liu,O
S(1,O
),O
",",O
Zhang,O
H(1,O
),O
",",O
"
",O
Yang,O
J(6,O
),O
",",O
Zhu,O
B(7,O
),O
",",O
Hu,O
Y(8,O
),O
",",O
Hashimoto,O
K(9,O
),O
",",O
Jia,O
Y(10,O
),O
",",O
Wang,O
H(11,O
),O
",",O
Wang,O
R(12,O
),O
",",O
"
",O
Liu,O
C(13,O
),O
",",O
Yang,O
C(14,O
),O
.,O
"

",O
Author,O
information,O
:,O
"
",O
(1)Department,O
of,O
Anesthesiology,O
and,O
Perioperative,O
Medicine,O
",",O
The,O
First,O
Affiliated,O
"
",O
Hospital,O
of,O
Nanjing,O
Medical,O
University,O
",",O
Nanjing,O
210029,O
",",O
China,O
.,O
"
",O
(2)Department,O
of,O
Ultrasound,O
Imaging,O
",",O
Renmin,O
Hospital,O
of,O
Wuhan,O
University,O
",",O
Wuhan,O
"
",O
430060,O
",",O
China,O
.,O
"
",O
(3)Department,O
of,O
Anesthesiology,O
",",O
Tongji,O
Hospital,O
",",O
Tongji,O
Medical,O
College,O
",",O
Wuhan,O
"
",O
430030,O
",",O
China,O
.,O
"
",O
(4)Department,O
of,O
Anesthesiology,O
",",O
Renmin,O
Hospital,O
of,O
Wuhan,O
University,O
",",O
Wuhan,O
"
",O
430060,O
",",O
China,O
.,O
"
",O
(5)Department,O
of,O
Critical,O
Care,O
Medicine,O
",",O
Renmin,O
Hospital,O
of,O
Wuhan,O
University,O
",",O
"
",O
Wuhan,O
430060,O
",",O
China,O
.,O
"
",O
(6)Department,O
of,O
Anesthesiology,O
",",O
The,O
First,O
Affiliated,O
Hospital,O
of,O
Zhengzhou,O
"
",O
University,O
",",O
Zhengzhou,O
450052,O
",",O
China,O
.,O
"
",O
(7)Department,O
of,O
Critical,O
Care,O
Medicine,O
",",O
The,O
Third,O
Affiliated,O
Hospital,O
of,O
Soochow,O
"
",O
University,O
",",O
China,O
.,O
"
",O
(8)Department,O
of,O
Anesthesiology,O
",",O
The,O
Second,O
Affiliated,O
Changzhou,O
People,O
's,O
"
",O
Hospital,O
of,O
Nanjing,O
Medical,O
University,O
",",O
Changzhou,O
213000,O
",",O
China,O
.,O
"
",O
(9)Division,O
of,O
Clinical,O
Neuroscience,O
",",O
Chiba,O
University,O
Center,O
for,O
Forensic,O
Mental,O
"
",O
Health,O
",",O
Chiba,O
2608670,O
",",O
Japan,O
.,O
"
",O
(10)Department,O
of,O
Orthopedics,O
",",O
The,O
First,O
Affiliated,O
Hospital,O
of,O
Nanjing,O
Medical,O
"
",O
University,O
",",O
Nanjing,O
210029,O
",",O
China,O
.,O
"
",O
(11)Department,O
of,O
Psychology,O
",",O
The,O
First,O
Affiliated,O
Hospital,O
of,O
Nanjing,O
Medical,O
"
",O
University,O
",",O
Nanjing,O
210029,O
",",O
China,O
.,O
"
",O
(12)Department,O
of,O
Nursing,O
",",O
The,O
First,O
Affiliated,O
Hospital,O
of,O
Nanjing,O
Medical,O
"
",O
University,O
",",O
Nanjing,O
210029,O
",",O
China,O
.,O
Electronic,O
address,O
:,O
wangrong_nj@163.com,O
.,O
"
",O
(13)Department,O
of,O
Anesthesiology,O
and,O
Perioperative,O
Medicine,O
",",O
The,O
First,O
Affiliated,O
"
",O
Hospital,O
of,O
Nanjing,O
Medical,O
University,O
",",O
Nanjing,O
210029,O
",",O
China,O
.,O
Electronic,O
"
",O
address,O
:,O
1335587409@qq.com,O
.,O
"
",O
(14)Department,O
of,O
Anesthesiology,O
and,O
Perioperative,O
Medicine,O
",",O
The,O
First,O
Affiliated,O
"
",O
Hospital,O
of,O
Nanjing,O
Medical,O
University,O
",",O
Nanjing,O
210029,O
",",O
China,O
.,O
Electronic,O
"
",O
address,O
:,O
chunyang@njmu.edu.cn,O
.,O
"

",O
Since,O
December,O
2019,O
",",O
more,O
than,O
79000,O
people,O
have,O
been,O
diagnosed,O
with,O
infection,O
"
",O
of,O
the,O
Corona,B-Disease_COVID-19
Virus,I-Disease_COVID-19
Disease,I-Disease_COVID-19
2019,I-Disease_COVID-19
(,O
COVID19,B-Disease_COVID-19
),O
.,O
A,O
large,O
number,O
of,O
medical,O
staff,O
was,O
"
",O
sent,O
to,O
Wuhan,O
city,O
and,O
Hubei,O
province,O
to,O
aid,O
COVID19,B-Disease_COVID-19
control,O
.,O
Psychological,O
"
",O
stress,O
",",O
especially,O
vicarious,O
traumatization,O
caused,O
by,O
the,O
COVID19,B-Disease_COVID-19
pandemic,O
",",O
"
",O
should,O
not,O
be,O
ignored,O
.,O
To,O
address,O
this,O
concern,O
",",O
the,O
study,O
employed,O
a,O
total,O
of,O
214,O
"
",O
general,O
public,O
and,O
526,O
nurses,O
(,O
i.e.,O
",",O
234,O
frontline,O
nurses,O
and,O
292,O
nonfrontline,O
"
",O
nurses,O
),O
to,O
evaluate,O
vicarious,O
traumatization,O
scores,O
via,O
a,O
mobile,O
appbased,O
"
",O
questionnaire,O
.,O
Frontline,O
nurses,O
are,O
engaged,O
in,O
the,O
process,O
of,O
providing,O
care,O
for,O
"
",O
patients,O
with,O
COVID19,B-Disease_COVID-19
.,O
The,O
results,O
showed,O
that,O
the,O
vicarious,O
traumatization,O
"
",O
scores,O
for,O
frontline,O
nurses,O
including,O
scores,O
for,O
physiological,O
and,O
psychological,O
"
",O
responses,O
",",O
were,O
significantly,O
lower,O
than,O
those,O
of,O
nonfrontline,O
nurses,O
(,O
P,O
<,O
"
",O
0.001,O
),O
.,O
Interestingly,O
",",O
the,O
vicarious,O
traumatization,O
scores,O
of,O
the,O
general,O
public,O
"
",O
were,O
significantly,O
higher,O
than,O
those,O
of,O
the,O
frontline,O
nurses,O
(,O
P,O
<,O
0.001,O
),O
;,O
"
",O
however,O
",",O
no,O
statistical,O
difference,O
was,O
observed,O
compared,O
to,O
the,O
scores,O
of,O
"
",O
nonfrontline,O
nurses,O
(,O
P,O
>,O
0.05,O
),O
.,O
Therefore,O
",",O
increased,O
attention,O
should,O
be,O
paid,O
"
",O
to,O
the,O
psychological,O
problems,O
of,O
the,O
medical,O
staff,O
",",O
especially,O
nonfrontline,O
"
",O
nurses,O
",",O
and,O
general,O
public,O
under,O
the,O
situation,O
of,O
the,O
spread,O
and,O
control,O
of,O
"
",O
COVID19,B-Disease_COVID-19
.,O
Early,O
strategies,O
that,O
aim,O
to,O
prevent,O
and,O
treat,O
vicarious,O
traumatization,O
"
",O
in,O
medical,O
staff,O
and,O
general,O
public,O
are,O
extremely,O
necessary,O
.,O
"

",O
Copyright,O
Â©,O
2020,O
.,O
Published,O
by,O
Elsevier,O
Inc.,O
"

",O
DOI,O
:,O
10.1016,O
j.bbi.2020.03.007,O
"
",O
PMID,O
:,O
32169498,O
"


",O
34,O
.,O
J,O
Infect,O
.,O
2020,O
Mar,O
10,O
.,O
pii,O
:,O
S01634453(20)301079,O
.,O
doi,O
:,O
"
",O
10.1016,O
j.jinf.2020.02.026,O
.,O
[,O
Epub,O
ahead,O
of,O
print,O
],O
"

",O
COVID19,B-Disease_COVID-19
Spikehost,O
cell,O
receptor,O
GRP78,O
binding,O
site,O
prediction,O
.,O
"

",O
Ibrahim,O
IM(1,O
),O
",",O
Abdelmalek,O
DH(1,O
),O
",",O
Elshahat,O
ME(1,O
),O
",",O
Elfiky,O
AA(2,O
),O
.,O
"

",O
Author,O
information,O
:,O
"
",O
(1)Biophysics,O
Department,O
",",O
Faculty,O
of,O
Sciences,O
",",O
Cairo,O
University,O
",",O
Giza,O
",",O
Egypt,O
.,O
"
",O
(2)Biophysics,O
Department,O
",",O
Faculty,O
of,O
Sciences,O
",",O
Cairo,O
University,O
",",O
Giza,O
",",O
Egypt,O
;,O
"
",O
College,O
of,O
Applied,O
Medical,O
Sciences,O
",",O
University,O
of,O
AlJouf,O
",",O
KSA,O
.,O
Electronic,O
"
",O
address,O
:,O
abdo@sci.cu.edu.eg,O
.,O
"

",O
OBJECTIVES,O
:,O
Understanding,O
the,O
novel,B-Virus_SARS-CoV-2
coronavirus,I-Virus_SARS-CoV-2
(,O
COVID19,B-Disease_COVID-19
),O
mode,O
of,O
host,O
cell,O
"
",O
recognition,O
may,O
help,O
to,O
fight,O
the,O
disease,O
and,O
save,O
lives,O
.,O
The,O
spike,O
protein,O
of,O
"
",O
coronaviruses,O
is,O
the,O
main,O
driving,O
force,O
for,O
host,O
cell,O
recognition,O
.,O
"
",O
METHODS,O
:,O
In,O
this,O
study,O
",",O
the,O
COVID19,B-Disease_COVID-19
spike,O
binding,O
site,O
to,O
the,O
cellsurface,O
"
",O
receptor,O
(,O
Glucose,O
Regulated,O
Protein,O
78,O
(,O
GRP78,O
),O
),O
is,O
predicted,O
using,O
combined,O
"
",O
molecular,O
modeling,O
docking,O
and,O
structural,O
bioinformatics,O
.,O
The,O
COVID19,B-Disease_COVID-19
spike,O
"
",O
protein,O
is,O
modeled,O
using,O
its,O
counterpart,O
",",O
the,O
SARS,O
spike,O
.,O
"
",O
RESULTS,O
:,O
Sequence,O
and,O
structural,O
alignments,O
show,O
that,O
four,O
regions,O
",",O
in,O
addition,O
"
",O
to,O
its,O
cyclic,O
nature,O
have,O
sequence,O
and,O
physicochemical,O
similarities,O
to,O
the,O
cyclic,O
"
",O
Pep42,O
.,O
Proteinprotein,O
docking,O
was,O
performed,O
to,O
test,O
the,O
four,O
regions,O
of,O
the,O
"
",O
spike,O
that,O
fit,O
tightly,O
in,O
the,O
GRP78,O
Substrate,O
Binding,O
Domain,O
Î²,O
(,O
SBDÎ²,O
),O
.,O
The,O
"
",O
docking,O
pose,O
revealed,O
the,O
involvement,O
of,O
the,O
SBDÎ²,O
of,O
GRP78,O
and,O
the,O
"
",O
receptorbinding,O
domain,O
of,O
the,O
coronavirus,O
spike,O
protein,O
in,O
recognition,O
of,O
the,O
"
",O
host,O
cell,O
receptor,O
.,O
"
",O
CONCLUSIONS,O
:,O
We,O
reveal,O
that,O
the,O
binding,O
is,O
more,O
favorable,O
between,O
regions,O
III,O
"
",O
(,O
C391C525,O
),O
and,O
IV,O
(,O
C480C488,O
),O
of,O
the,O
spike,O
protein,O
model,O
and,O
GRP78,O
.,O
Region,O
IV,O
is,O
"
",O
the,O
main,O
driving,O
force,O
for,O
GRP78,O
binding,O
with,O
the,O
predicted,O
binding,O
affinity,O
of,O
"
",O
9.8,O
kcal,O
mol,O
.,O
These,O
nine,O
residues,O
can,O
be,O
used,O
to,O
develop,O
therapeutics,O
specific,O
"
",O
against,O
COVID19,B-Disease_COVID-19
.,O
"

",O
Copyright,O
Â©,O
2020,O
The,O
British,O
Infection,O
Association,O
.,O
Published,O
by,O
Elsevier,O
Ltd.,O
"
",O
All,O
rights,O
reserved,O
.,O
"

",O
DOI,O
:,O
10.1016,O
j.jinf.2020.02.026,O
"
",O
PMID,O
:,O
32169481,O
"

",O
Conflict,O
of,O
interest,O
statement,O
:,O
Declaration,O
of,O
Competing,O
Interests,O
All,O
of,O
the,O
"
",O
authors,O
declare,O
that,O
there,O
is,O
no,O
competing,O
interest,O
in,O
this,O
work,O
.,O
"


",O
35,O
.,O
Prog,O
Cardiovasc,O
Dis,O
.,O
2020,O
Mar,O
10,O
.,O
pii,O
:,O
S00330620(20)300554,O
.,O
doi,O
:,O
"
",O
10.1016,O
j.pcad.2020.03.001,O
.,O
[,O
Epub,O
ahead,O
of,O
print,O
],O
"

",O
Cardiac,O
troponin,O
I,O
in,O
patients,O
with,O
coronavirus,B-Disease_COVID-19
disease,I-Disease_COVID-19
2019,I-Disease_COVID-19
(,O
COVID19,B-Disease_COVID-19
),O
:,O
Evidence,O
"
",O
from,O
a,O
metaanalysis,O
.,O
"

",O
Lippi,O
G(1,O
),O
",",O
Lavie,O
CJ(2,O
),O
",",O
SanchisGomar,O
F(3,O
),O
.,O
"

",O
Author,O
information,O
:,O
"
",O
(1)Section,O
of,O
Clinical,O
Biochemistry,O
",",O
Department,O
of,O
Neuroscience,O
",",O
Biomedicine,O
and,O
"
",O
Movement,O
",",O
University,O
of,O
Verona,O
",",O
Verona,O
",",O
Italy,O
.,O
"
",O
(2)John,O
Ochsner,O
Heart,O
and,O
Vascular,O
Institute,O
",",O
Ochsner,O
Clinical,O
School,O
 ,O
The,O
"
",O
University,O
of,O
Queensland,O
School,O
of,O
Medicine,O
",",O
New,O
Orleans,O
",",O
LA,O
",",O
USA,O
.,O
"
",O
(3)Department,O
of,O
Physiology,O
",",O
